# {'Language': 'Norwegian', 'Region': 'AG', 'Participant': 'AG023', 'Session': 'S1', 'Block': 'B3', 'date': '2022_Sep_16_1532', 'expName': 'FTRSGT_rTMS', 'frameRate': 59.96181647127202}
region,subj,block,trial,proberound,probetrial,time,stimulus,response
AG,AG023,B3,1,1,1,0.0000688992,stimulus,
AG,AG023,B3,1,1,1,0.2604657998,tap,rctrl
AG,AG023,B3,2,1,2,0.7500577001,stimulus,
AG,AG023,B3,2,1,2,0.7724472992,tap,rctrl
AG,AG023,B3,2,1,2,1.3964604000,tap,rctrl
AG,AG023,B3,3,1,3,1.5000735000,stimulus,
AG,AG023,B3,3,1,3,2.1004987992,tap,rctrl
AG,AG023,B3,4,1,4,2.2500855997,stimulus,
AG,AG023,B3,4,1,4,2.8365797000,tap,rctrl
AG,AG023,B3,5,1,5,3.0000960995,stimulus,
AG,AG023,B3,5,1,5,3.6044538999,tap,rctrl
AG,AG023,B3,6,1,6,3.7501109000,stimulus,
AG,AG023,B3,6,1,6,4.4045202993,tap,rctrl
AG,AG023,B3,7,1,7,4.5001328997,stimulus,
AG,AG023,B3,7,1,7,5.1564905001,tap,rctrl
AG,AG023,B3,8,1,8,5.2501494996,stimulus,
AG,AG023,B3,8,1,8,5.8605745994,tap,rctrl
AG,AG023,B3,9,1,9,6.0001550000,stimulus,
AG,AG023,B3,9,1,9,6.6285689995,tap,rctrl
AG,AG023,B3,10,1,10,6.7501793997,stimulus,
AG,AG023,B3,10,1,10,7.3164778994,tap,rctrl
AG,AG023,B3,11,1,11,7.5001833001,stimulus,
AG,AG023,B3,11,1,11,8.1645217994,tap,rctrl
AG,AG023,B3,12,1,12,8.2502083993,stimulus,
AG,AG023,B3,12,1,12,8.8844844000,tap,rctrl
AG,AG023,B3,13,1,13,9.0002140999,stimulus,
AG,AG023,B3,13,1,13,9.6685878001,tap,rctrl
AG,AG023,B3,14,1,14,9.7502283994,stimulus,
AG,AG023,B3,14,1,14,10.4204514995,tap,lshift
AG,AG023,B3,15,1,15,10.5002483996,stimulus,
AG,AG023,B3,16,1,16,11.2502568997,stimulus,
AG,AG023,B3,16,1,16,11.2684635995,tap,lctrl
AG,AG023,B3,17,1,17,12.0002713995,stimulus,
AG,AG023,B3,17,1,17,12.1004735995,tap,lctrl
AG,AG023,B3,18,1,18,12.7502831994,stimulus,
AG,AG023,B3,18,1,18,12.7564321999,tap,lctrl
AG,AG023,B3,18,1,18,13.4925691998,tap,lctrl
AG,AG023,B3,19,1,19,13.5003029993,stimulus,
AG,AG023,B3,20,1,20,14.2503399998,stimulus,
AG,AG023,B3,20,1,20,14.8845814997,tap,lctrl
AG,AG023,B3,21,1,21,15.0003335001,stimulus,
AG,AG023,B3,21,1,21,15.7485024994,tap,rctrl
AG,AG023,B3,22,1,22,15.7503317995,stimulus,
AG,AG023,B3,23,1,23,16.5003474001,stimulus,
AG,AG023,B3,23,1,23,16.5164872995,tap,rctrl
AG,AG023,B3,23,1,23,17.1885112999,tap,rctrl
AG,AG023,B3,24,1,24,17.2503616000,stimulus,
AG,AG023,B3,24,1,24,17.9565099999,tap,rctrl
AG,AG023,B3,25,1,25,18.0003690999,stimulus,
AG,AG023,B3,25,1,25,18.6604947001,tap,rctrl
AG,AG023,B3,26,1,26,18.7503857994,stimulus,
AG,AG023,B3,26,1,26,19.4764272999,tap,rctrl
AG,AG023,B3,27,1,27,19.5003928998,stimulus,
AG,AG023,B3,27,1,27,20.1644548997,tap,rctrl
AG,AG023,B3,28,1,28,20.2504033996,stimulus,
AG,AG023,B3,28,1,28,20.8524864996,tap,rctrl
AG,AG023,B3,29,1,29,21.0004161997,stimulus,
AG,AG023,B3,29,1,29,21.5404685996,tap,rctrl
AG,AG023,B3,30,1,30,21.7504346995,stimulus,
AG,AG023,B3,30,1,30,22.3405219996,tap,rctrl
AG,AG023,B3,31,1,31,22.5004468998,stimulus,
AG,AG023,B3,31,1,31,23.1404999001,tap,rctrl
AG,AG023,B3,32,1,32,23.2504597995,stimulus,
AG,AG023,B3,32,1,32,23.8606046997,tap,rctrl
AG,AG023,B3,33,1,33,24.0004829001,stimulus,
AG,AG023,B3,33,1,33,24.5964806993,tap,rctrl
AG,AG023,B3,34,1,34,24.7504897993,stimulus,
AG,AG023,B3,34,1,34,25.4444670994,tap,rctrl
AG,AG023,B3,35,1,35,25.5004948992,stimulus,
AG,AG023,B3,35,1,35,26.1324539995,tap,rctrl
AG,AG023,B3,36,1,36,26.2505136998,stimulus,
AG,AG023,B3,36,1,36,26.8524497999,tap,rctrl
AG,AG023,B3,37,1,37,27.0005278997,stimulus,
AG,AG023,B3,37,1,37,27.6044568997,tap,rctrl
